lat,lon,delta_g_mGal,Y12_7_sq,beta_V32,subspace_pct
-1.2653061224489797,83.36734693877551,-3060.8290848604747,0.006301000824119322,0.002188471403868499,99.78115285961316
-1.2653061224489797,83.57142857142857,-3058.1070315493544,0.006301000824119323,0.0021912461778859516,99.7808753822114
-1.2653061224489797,83.77551020408163,-3055.2248574552273,0.006301000824119323,0.0021941841739044296,99.78058158260956
-1.2653061224489797,83.9795918367347,-3052.1825625780925,0.006301000824119326,0.0021972853919239354,99.7802714608076
-1.2653061224489797,84.18367346938776,-3048.9801469179506,0.006301000824119323,0.002200549831944467,99.77994501680556
-1.2653061224489797,84.38775510204081,-3045.6176104748024,0.006301000824119323,0.0022039774939660245,99.77960225060339
-1.2653061224489797,84.59183673469389,-3042.094953248646,0.006301000824119323,0.00220756837798861,99.77924316220114
-1.2653061224489797,84.79591836734694,-3038.4121752394835,0.006301000824119323,0.0022113224840122213,99.77886775159878
-1.2653061224489797,85.0,-3034.5692764473138,0.006301000824119323,0.002215239812036859,99.77847601879631
-1.0816326530612246,75.0,-3052.0064297167846,0.004625927796325202,0.0017033183929257983,99.82966816070741
-1.0816326530612246,75.20408163265306,-3055.8493285089544,0.004625927796325204,0.0016994010649011612,99.83005989350988
-1.0816326530612246,75.40816326530613,-3059.5321065181174,0.004625927796325204,0.0016956469588775495,99.83043530411224
-1.0816326530612246,75.61224489795919,-3063.0547637442733,0.004625927796325204,0.0016920560748549644,99.8307943925145
-1.0816326530612246,75.81632653061224,-3066.417300187422,0.004625927796325204,0.0016886284128334063,99.83113715871666
-1.0816326530612246,76.0204081632653,-3069.6197158475634,0.004625927796325206,0.0016853639728128752,99.83146360271871
-1.0816326530612246,76.22448979591837,-3072.662010724698,0.004625927796325202,0.0016822627547933688,99.83177372452067
-1.0816326530612246,76.42857142857143,-3075.5441848188257,0.004625927796325206,0.001679324758774891,99.83206752412251
-1.0816326530612246,76.63265306122449,-3078.266238129946,0.004625927796325204,0.0016765499847574388,99.83234500152426
-1.0816326530612246,76.83673469387755,-3080.828170658059,0.004625927796325204,0.0016739384327410132,99.8326061567259
-1.0816326530612246,77.04081632653062,-3083.229982403165,0.004625927796325206,0.0016714901027256154,99.83285098972743
-1.0816326530612246,77.24489795918367,-3085.4716733652645,0.004625927796325206,0.001669204994711243,99.83307950052888
-1.0816326530612246,77.44897959183673,-3087.5532435443565,0.004625927796325204,0.001667083108697897,99.8332916891302
-1.0816326530612246,77.65306122448979,-3089.4746929404414,0.004625927796325204,0.001665124444685578,99.83348755553145
-1.0816326530612246,77.85714285714286,-3091.2360215535195,0.004625927796325204,0.0016633290026742853,99.83366709973257
